162 ms ; init
10311996 ms ; Button pressed (no action triggered)
10312197 ms ; Button pressed (no action triggered)
10312692 ms ; Button pressed (no action triggered)
10313734 ms ; Button pressed (no action triggered)
10314034 ms ; Button pressed (no action triggered)
10314313 ms ; Button pressed (no action triggered)
10314976 ms ; Button pressed (no action triggered)
10315192 ms ; Button pressed (no action triggered)
10315458 ms ; Button pressed (no action triggered)
10315663 ms ; Button pressed (no action triggered)
10315893 ms ; Button pressed (no action triggered)
10316102 ms ; Button pressed (no action triggered)
10316315 ms ; Button pressed (no action triggered)
10357470 ms ; Button pressed - Motor activated
10358798 ms ; Button pressed (while motor running)
10359991 ms ; Button pressed (while motor running)
10360842 ms ; Button pressed (while motor running)
10361572 ms ; Motor stopped - Micro switch triggered
10369606 ms ; Button pressed (no action triggered)
10373251 ms ; Button pressed (no action triggered)
10374091 ms ; Button pressed (no action triggered)
10378487 ms ; Button pressed (no action triggered)
10453531 ms ; Button pressed - Motor activated
10456978 ms ; Button pressed (while motor running)
10457556 ms ; Motor stopped - Micro switch triggered
10458175 ms ; Button pressed (no action triggered)
10459363 ms ; Button pressed (no action triggered)
10461822 ms ; Button pressed (no action triggered)
10464118 ms ; Button pressed (no action triggered)
10464508 ms ; Button pressed (no action triggered)
10464947 ms ; Button pressed (no action triggered)
10466006 ms ; Button pressed (no action triggered)
10467354 ms ; Button pressed (no action triggered)
10467456 ms ; Button pressed (no action triggered)
10467602 ms ; Button pressed (no action triggered)
10467743 ms ; Button pressed (no action triggered)
10468825 ms ; Button pressed (no action triggered)
10471197 ms ; Button pressed (no action triggered)
10471379 ms ; Button pressed (no action triggered)
10471519 ms ; Button pressed (no action triggered)
10471663 ms ; Button pressed (no action triggered)
10471806 ms ; Button pressed (no action triggered)
10472196 ms ; Button pressed (no action triggered)
10472343 ms ; Button pressed (no action triggered)
10472480 ms ; Button pressed (no action triggered)
10472637 ms ; Button pressed (no action triggered)
10472783 ms ; Button pressed (no action triggered)
10472936 ms ; Button pressed (no action triggered)
10473092 ms ; Button pressed (no action triggered)
10473249 ms ; Button pressed (no action triggered)
10473626 ms ; Button pressed (no action triggered)
10475840 ms ; Button pressed (no action triggered)
10476678 ms ; Button pressed (no action triggered)
10477285 ms ; Button pressed (no action triggered)
10477485 ms ; Button pressed (no action triggered)
10477663 ms ; Button pressed (no action triggered)
10477847 ms ; Button pressed (no action triggered)
10493271 ms ; Button pressed - Motor activated
10497336 ms ; Motor stopped - Micro switch triggered
10516998 ms ; Button pressed (no action triggered)
10517329 ms ; Button pressed (no action triggered)
10517604 ms ; Button pressed (no action triggered)
10522851 ms ; Button pressed (no action triggered)
10524533 ms ; Button pressed (no action triggered)
10525729 ms ; Button pressed (no action triggered)
10526003 ms ; Button pressed (no action triggered)
10526212 ms ; Button pressed (no action triggered)
10526712 ms ; Button pressed (no action triggered)
10526931 ms ; Button pressed (no action triggered)
10527201 ms ; Button pressed (no action triggered)
10672201 ms ; Button pressed - Motor activated
10676249 ms ; Motor stopped - Micro switch triggered
10696322 ms ; Button pressed (no action triggered)
10704590 ms ; Button pressed (no action triggered)
10705784 ms ; Button pressed (no action triggered)
10706677 ms ; Button pressed - Motor activated
10709537 ms ; Button pressed (while motor running)
10710576 ms ; Button pressed (while motor running)
10710744 ms ; Motor stopped - Micro switch triggered
10810520 ms ; Button pressed - Motor activated
10814602 ms ; Motor stopped - Micro switch triggered
10814685 ms ; Button pressed (no action triggered)
10818436 ms ; Button pressed (no action triggered)
10821257 ms ; Button pressed (no action triggered)
10822765 ms ; Button pressed (no action triggered)
10823876 ms ; Button pressed (no action triggered)
10825911 ms ; Button pressed (no action triggered)
10826897 ms ; Button pressed (no action triggered)
10827217 ms ; Button pressed (no action triggered)
10875582 ms ; Button pressed - Motor activated
10876777 ms ; Button pressed (while motor running)
10877236 ms ; Button pressed (while motor running)
10877728 ms ; Button pressed (while motor running)
10878225 ms ; Button pressed (while motor running)
10878775 ms ; Button pressed (while motor running)
10879595 ms ; Motor stopped - Micro switch triggered
10880892 ms ; Button pressed (no action triggered)
10891816 ms ; Button pressed (no action triggered)
10929364 ms ; Button pressed - Motor activated
10933459 ms ; Motor stopped - Micro switch triggered
10938619 ms ; Button pressed (no action triggered)
10938894 ms ; Button pressed (no action triggered)
10943373 ms ; Button pressed (no action triggered)
10944310 ms ; Button pressed (no action triggered)
10944798 ms ; Button pressed (no action triggered)
10945044 ms ; Button pressed (no action triggered)
10945286 ms ; Button pressed (no action triggered)
10945562 ms ; Button pressed (no action triggered)
10947357 ms ; Button pressed (no action triggered)
10947993 ms ; Button pressed (no action triggered)
10951489 ms ; Button pressed (no action triggered)
10953175 ms ; Button pressed (no action triggered)
10953402 ms ; Button pressed (no action triggered)
10953861 ms ; Button pressed (no action triggered)
10954053 ms ; Button pressed (no action triggered)
10955099 ms ; Button pressed (no action triggered)
10963560 ms ; Button pressed - Motor activated
10967564 ms ; Motor stopped - Micro switch triggered
11064051 ms ; Button pressed - Motor activated
11068133 ms ; Motor stopped - Micro switch triggered
11096566 ms ; Button pressed (no action triggered)
11145188 ms ; Button pressed - Motor activated
11149198 ms ; Motor stopped - Micro switch triggered
11157948 ms ; Button pressed (no action triggered)
11159943 ms ; Button pressed (no action triggered)
11170820 ms ; Button pressed (no action triggered)
11171717 ms ; Button pressed (no action triggered)
11172274 ms ; Button pressed (no action triggered)
11172742 ms ; Button pressed (no action triggered)
11177607 ms ; Button pressed (no action triggered)
11281424 ms ; Button pressed - Motor activated
11285497 ms ; Motor stopped - Micro switch triggered
11287703 ms ; Button pressed (no action triggered)
11288912 ms ; Button pressed (no action triggered)
11291329 ms ; Button pressed (no action triggered)
11300493 ms ; Button pressed (no action triggered)
11334493 ms ; Button pressed - Motor activated
11336150 ms ; Button pressed (while motor running)
11338554 ms ; Motor stopped - Micro switch triggered
11339359 ms ; Button pressed (no action triggered)
11370463 ms ; Button pressed - Motor activated
11373636 ms ; Button pressed (while motor running)
11374480 ms ; Motor stopped - Micro switch triggered
11376100 ms ; Button pressed (no action triggered)
11377095 ms ; Button pressed (no action triggered)
11381033 ms ; Button pressed (no action triggered)
11391990 ms ; Button pressed (no action triggered)
11443523 ms ; Button pressed - Motor activated
11447569 ms ; Motor stopped - Micro switch triggered
11448352 ms ; Button pressed (no action triggered)
11450478 ms ; Button pressed (no action triggered)
11453090 ms ; Button pressed (no action triggered)
11453661 ms ; Button pressed (no action triggered)
11454705 ms ; Button pressed (no action triggered)
11455462 ms ; Button pressed (no action triggered)
11456096 ms ; Button pressed (no action triggered)
11458387 ms ; Button pressed (no action triggered)
11462991 ms ; Button pressed (no action triggered)
11464530 ms ; Button pressed (no action triggered)
11464756 ms ; Button pressed (no action triggered)
11464985 ms ; Button pressed (no action triggered)
11465476 ms ; Button pressed (no action triggered)
11465621 ms ; Button pressed (no action triggered)
11465819 ms ; Button pressed (no action triggered)
11466153 ms ; Button pressed (no action triggered)
11466357 ms ; Button pressed (no action triggered)
11466583 ms ; Button pressed (no action triggered)
11466846 ms ; Button pressed (no action triggered)
11480556 ms ; Button pressed - Motor activated
11482919 ms ; Button pressed (while motor running)
11483697 ms ; Button pressed (while motor running)
11484317 ms ; Button pressed (while motor running)
11484556 ms ; Motor stopped - Micro switch triggered
11486361 ms ; Button pressed (no action triggered)
11487137 ms ; Button pressed (no action triggered)
11488206 ms ; Button pressed (no action triggered)
11488522 ms ; Button pressed (no action triggered)
11494773 ms ; Button pressed (no action triggered)
11495114 ms ; Button pressed (no action triggered)
11495343 ms ; Button pressed (no action triggered)
11496438 ms ; Button pressed (no action triggered)
11525575 ms ; Button pressed - Motor activated
11526956 ms ; Button pressed (while motor running)
11529025 ms ; Button pressed (while motor running)
11529484 ms ; Button pressed (while motor running)
11529630 ms ; Motor stopped - Micro switch triggered
11529785 ms ; Button pressed (no action triggered)
11530094 ms ; Button pressed (no action triggered)
11530370 ms ; Button pressed (no action triggered)
11530670 ms ; Button pressed (no action triggered)
11530877 ms ; Button pressed (no action triggered)
11531206 ms ; Button pressed (no action triggered)
11531469 ms ; Button pressed (no action triggered)
11533006 ms ; Button pressed (no action triggered)
11533212 ms ; Button pressed (no action triggered)
11533435 ms ; Button pressed (no action triggered)
11533648 ms ; Button pressed (no action triggered)
11533873 ms ; Button pressed (no action triggered)
11535822 ms ; Button pressed (no action triggered)
11536079 ms ; Button pressed (no action triggered)
11536333 ms ; Button pressed (no action triggered)
11536542 ms ; Button pressed (no action triggered)
11536777 ms ; Button pressed (no action triggered)
11536991 ms ; Button pressed (no action triggered)
11537207 ms ; Button pressed (no action triggered)
11537421 ms ; Button pressed (no action triggered)
11537629 ms ; Button pressed (no action triggered)
11538091 ms ; Button pressed (no action triggered)
11538300 ms ; Button pressed (no action triggered)
11538518 ms ; Button pressed (no action triggered)
11538744 ms ; Button pressed (no action triggered)
11538984 ms ; Button pressed (no action triggered)
11539221 ms ; Button pressed (no action triggered)
11539459 ms ; Button pressed (no action triggered)
11539933 ms ; Button pressed (no action triggered)
11540209 ms ; Button pressed (no action triggered)
11540444 ms ; Button pressed (no action triggered)
11540842 ms ; Button pressed (no action triggered)
11541180 ms ; Button pressed (no action triggered)
11541487 ms ; Button pressed (no action triggered)
11542115 ms ; Button pressed (no action triggered)
11542588 ms ; Button pressed (no action triggered)
11543175 ms ; Button pressed (no action triggered)
11545706 ms ; Button pressed (no action triggered)
11547559 ms ; Button pressed (no action triggered)
11547820 ms ; Button pressed (no action triggered)
11548026 ms ; Button pressed (no action triggered)
11548321 ms ; Button pressed (no action triggered)
11550119 ms ; Button pressed (no action triggered)
11598653 ms ; Button pressed - Motor activated
11599825 ms ; Button pressed (while motor running)
